61.29,19.35,4.84,1.63,4.84,4.03,4.84,4.84,8.06,13.82,27.42
8.06,45.97,16.94,6.50,4.84,8.06,6.45,8.06,7.26,20.33,6.45
4.84,8.87,51.61,21.14,9.68,10.48,10.48,16.94,18.55,8.94,3.23
1.61,5.65,22.58,45.53,29.84,18.55,23.39,19.35,12.90,3.25,4.84
3.23,4.03,12.90,21.95,40.32,32.26,23.39,19.35,8.06,4.07,4.03
3.23,5.65,11.29,17.89,38.71,41.13,25.00,20.97,7.26,4.07,3.23
4.03,4.03,9.68,17.89,32.26,30.65,33.06,29.84,8.87,4.07,4.03
3.23,6.45,16.94,21.95,20.97,13.71,21.77,34.68,17.74,4.88,4.84
4.03,9.68,23.39,16.26,14.52,11.29,14.52,35.48,39.52,8.94,4.03
12.90,17.74,9.68,5.69,8.06,9.68,8.06,10.48,14.52,40.65,12.90
20.16,8.87,1.61,1.63,2.42,2.42,2.42,4.03,4.03,15.45,47.58
