61.29,33.06,26.61,16.26,16.13,15.32,10.48,17.74,19.35,21.95,30.65
28.23,59.68,49.19,26.02,22.58,16.94,15.32,25.81,20.97,30.89,20.97
16.94,44.35,68.55,37.40,25.81,20.16,19.35,29.84,31.45,26.83,16.13
17.74,21.77,37.10,47.15,34.68,33.06,33.87,33.06,20.16,16.26,13.71
9.68,13.71,25.00,35.77,47.58,41.13,37.10,34.68,19.35,18.70,13.71
8.87,14.52,19.35,34.15,45.97,50.00,41.13,35.48,23.39,14.63,11.29
11.29,14.52,18.55,30.89,40.32,37.90,41.13,37.10,20.97,15.45,10.48
8.87,16.94,19.35,24.39,28.23,30.65,36.29,44.35,36.29,19.51,12.10
15.32,21.77,26.61,22.76,19.35,19.35,26.61,46.77,54.84,36.59,20.16
16.13,29.03,21.77,17.89,10.48,10.48,16.94,20.97,29.03,51.22,29.84
27.42,19.35,19.35,14.63,10.48,12.10,12.10,19.35,24.19,33.33,62.10
