92.62,50.82,33.61,22.95,19.01,19.83,21.49,22.31,19.01,27.27,41.32
36.07,94.26,72.95,49.18,28.10,28.93,30.58,33.88,33.06,37.19,28.93
22.13,66.39,93.44,67.21,50.41,31.40,33.88,44.63,42.15,33.06,22.31
18.85,40.98,69.67,90.98,76.86,61.16,61.98,58.68,32.23,29.75,21.49
12.30,23.77,43.44,76.23,95.87,86.78,78.51,55.37,28.93,17.36,12.40
11.48,19.67,29.51,57.38,90.08,93.39,86.78,61.16,32.23,15.70,10.74
9.02,16.39,25.41,50.82,74.38,79.34,91.74,71.07,40.50,13.22,11.57
16.39,30.33,39.34,56.56,61.98,57.02,82.64,94.21,76.03,31.40,15.70
13.11,31.15,37.70,36.07,31.40,29.75,45.45,68.60,93.39,52.89,26.45
23.77,42.62,33.61,26.23,23.97,19.83,26.45,36.36,59.50,93.39,49.59
48.36,31.15,24.59,22.13,14.88,10.74,16.53,19.83,40.50,54.55,91.74
